Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Dyno Mike,Denver Omelets (DEN),Shots,3.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Shots,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Balucha,Denver Omelets (DEN),Shots,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[BKLN],scodz,Denver Omelets (DEN),Shots,5.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),[HUH],Duker,Portland Platypus (POP),Assists,3.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),[COB],TyrantK,Portland Platypus (POP),Assists,1.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),COC,choww,Coventry Coyotes (COC),Assists,4.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),COC,onyr,Coventry Coyotes (COC),Assists,0.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),COC,ChikenTwizler,Coventry Coyotes (COC),Assists,0.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),[POP],domikus,Portland Platypus (POP),Assists,5.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),COC,choww,Coventry Coyotes (COC),Goals,3.00,
Open Division,Fri 21 Feb 2020 08:00 PM,Coventry Coyotes (COC),Portland Platypus (POP),COC,ChikenTwizler,Coventry Coyotes (COC),Goals,2.00,
