Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],Yung Crisp,Washington Airplanes (WAP),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[DTD],YogiBear,Washington Airplanes (WAP),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Chicken Noodle Soup,New Jersey Minutemen (NJM),Assists,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],Owen Caraftis,New Jersey Minutemen (NJM),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Johnboi,New Jersey Minutemen (NJM),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Goals,3.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],Owen Caraftis,New Jersey Minutemen (NJM),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Chicken Noodle Soup,New Jersey Minutemen (NJM),Goals,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],CopperTop,Washington Airplanes (WAP),Goals,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],Yung Crisp,Washington Airplanes (WAP),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],siko,Washington Airplanes (WAP),Goals,3.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[DTD],YogiBear,Washington Airplanes (WAP),Goals,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Johnboi,New Jersey Minutemen (NJM),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[DTD],YogiBear,Washington Airplanes (WAP),Saves,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Johnboi,New Jersey Minutemen (NJM),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],CopperTop,Washington Airplanes (WAP),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],siko,Washington Airplanes (WAP),Saves,3.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],Owen Caraftis,New Jersey Minutemen (NJM),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Chicken Noodle Soup,New Jersey Minutemen (NJM),Saves,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],Yung Crisp,Washington Airplanes (WAP),Saves,3.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Saves,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],CopperTop,Washington Airplanes (WAP),Shots,3.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Chicken Noodle Soup,New Jersey Minutemen (NJM),Shots,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Shots,9.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],Yung Crisp,Washington Airplanes (WAP),Shots,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[NYC],Owen Caraftis,New Jersey Minutemen (NJM),Shots,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[DTD],YogiBear,Washington Airplanes (WAP),Shots,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[MAL],Johnboi,New Jersey Minutemen (NJM),Shots,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,New Jersey Minutemen (NJM),Washington Airplanes (WAP),[SLS],siko,Washington Airplanes (WAP),Shots,5.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MAL],Cape,Ontario Outliers (ONO),Assists,3.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[NAP],vorq,Olympia Omegas (OO),Assists,3.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),TheHuman,Shieldz,Olympia Omegas (OO),Assists,2.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[],HighFlyer,Ontario Outliers (ONO),Assists,4.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[HUH],Duker,Ontario Outliers (ONO),Assists,1.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MIA],kyler,Olympia Omegas (OO),Assists,3.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[],HighFlyer,Ontario Outliers (ONO),Goals,5.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MIA],kyler,Olympia Omegas (OO),Goals,4.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[HUH],Duker,Ontario Outliers (ONO),Goals,2.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[NAP],vorq,Olympia Omegas (OO),Goals,2.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MAL],Cape,Ontario Outliers (ONO),Goals,4.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),TheHuman,Shieldz,Olympia Omegas (OO),Goals,3.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[HUH],Duker,Ontario Outliers (ONO),Saves,12.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),TheHuman,Shieldz,Olympia Omegas (OO),Saves,4.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[],HighFlyer,Ontario Outliers (ONO),Saves,0.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MAL],Cape,Ontario Outliers (ONO),Saves,2.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MIA],kyler,Olympia Omegas (OO),Saves,1.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[NAP],vorq,Olympia Omegas (OO),Saves,4.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MIA],kyler,Olympia Omegas (OO),Shots,8.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[NAP],vorq,Olympia Omegas (OO),Shots,7.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[HUH],Duker,Ontario Outliers (ONO),Shots,4.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[],HighFlyer,Ontario Outliers (ONO),Shots,8.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),[MAL],Cape,Ontario Outliers (ONO),Shots,7.00,
Intermediate Division,Thu 23 Jul 2020 09:00 PM,Ontario Outliers (ONO),Olympia Omegas (OO),TheHuman,Shieldz,Olympia Omegas (OO),Shots,7.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Assists,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Assists,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Assists,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Assists,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Goals,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Goals,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Goals,4.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Goals,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Goals,6.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Saves,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Saves,6.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Saves,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Saves,8.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Saves,0.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Shots,15.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Shots,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Shots,2.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Shots,1.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Shots,8.00,
Open Division,Thu 23 Jul 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Shots,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Assists,3.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SLC],Sapster,Drumbo Cows (COW),Assists,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CTH],GhettoStarfish,Drumbo Cows (COW),Assists,1.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[TRI],M1NN,Carolina Smokers (SMK),Assists,1.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[MAL],toker,Drumbo Cows (COW),Assists,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CLP],LemonBond,Carolina Smokers (SMK),Assists,1.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[TRI],M1NN,Carolina Smokers (SMK),Goals,2.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CLP],LemonBond,Carolina Smokers (SMK),Goals,4.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SLC],Sapster,Drumbo Cows (COW),Goals,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CTH],GhettoStarfish,Drumbo Cows (COW),Goals,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Goals,1.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[MAL],toker,Drumbo Cows (COW),Goals,3.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Saves,4.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CLP],LemonBond,Carolina Smokers (SMK),Saves,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SLC],Sapster,Drumbo Cows (COW),Saves,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[TRI],M1NN,Carolina Smokers (SMK),Saves,0.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[MAL],toker,Drumbo Cows (COW),Saves,2.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CTH],GhettoStarfish,Drumbo Cows (COW),Saves,8.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CTH],GhettoStarfish,Drumbo Cows (COW),Shots,1.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[TRI],M1NN,Carolina Smokers (SMK),Shots,5.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[CLP],LemonBond,Carolina Smokers (SMK),Shots,7.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SLC],Sapster,Drumbo Cows (COW),Shots,2.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[MAL],toker,Drumbo Cows (COW),Shots,4.00,
Intermediate Division,Thu 23 Jul 2020 09:30 PM,Carolina Smokers (SMK),Drumbo Cows (COW),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Shots,5.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],siko,Washington Airplanes (WAP),Assists,2.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[DTD],YogiBear,Washington Airplanes (WAP),Assists,2.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],CopperTop,Washington Airplanes (WAP),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Assists,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],Yung Crisp,Washington Airplanes (WAP),Assists,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],oowoo,Kalamazoo Bamboo Biters (KBB),Assists,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],Yung Crisp,Washington Airplanes (WAP),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Goals,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],CopperTop,Washington Airplanes (WAP),Goals,4.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],oowoo,Kalamazoo Bamboo Biters (KBB),Goals,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Goals,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],siko,Washington Airplanes (WAP),Goals,3.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[DTD],YogiBear,Washington Airplanes (WAP),Goals,3.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],CopperTop,Washington Airplanes (WAP),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Saves,2.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Saves,4.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],Yung Crisp,Washington Airplanes (WAP),Saves,0.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],siko,Washington Airplanes (WAP),Saves,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[DTD],YogiBear,Washington Airplanes (WAP),Saves,2.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],oowoo,Kalamazoo Bamboo Biters (KBB),Saves,2.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],siko,Washington Airplanes (WAP),Shots,5.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],oowoo,Kalamazoo Bamboo Biters (KBB),Shots,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Monkries,Kalamazoo Bamboo Biters (KBB),Shots,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],Yung Crisp,Washington Airplanes (WAP),Shots,2.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[SLS],CopperTop,Washington Airplanes (WAP),Shots,5.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],HUDx,Kalamazoo Bamboo Biters (KBB),Shots,3.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[KBB],Frosty2200,Kalamazoo Bamboo Biters (KBB),Shots,1.00,
Open Division,Thu 23 Jul 2020 09:30 PM,Washington Airplanes (WAP),Kalamazoo Bamboo Biters (KBB),[DTD],YogiBear,Washington Airplanes (WAP),Shots,8.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[TSG],Tupac,Athens Alphas (AA),Assists,2.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Assists,1.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Greyghost,Athens Alphas (AA),Assists,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Assists,1.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Assists,2.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Papa Shieldz,Athens Alphas (AA),Assists,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Goals,2.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Goals,1.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Greyghost,Athens Alphas (AA),Goals,2.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Papa Shieldz,Athens Alphas (AA),Goals,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[TSG],Tupac,Athens Alphas (AA),Goals,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Goals,1.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[TSG],Tupac,Athens Alphas (AA),Saves,2.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Saves,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Saves,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Papa Shieldz,Athens Alphas (AA),Saves,3.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Saves,0.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Greyghost,Athens Alphas (AA),Saves,2.00,
Open Division,Fri 24 Jul 2020 07:30 PM,Athens Alphas (AA),Buffalo Golden Spuds (BGS),[OKG],Papa Shieldz,Athens Alphas (AA),Shots,0.00,
