Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[WWL],SkY!,Georgia Glizzy Gladiators (GGG),Saves,8.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[BB],3ffxct,Athens Alphas (AA),Saves,0.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[BB],3ffxct,Athens Alphas (AA),Shots,7.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),yosemite,Yippi,Georgia Glizzy Gladiators (GGG),Shots,4.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[AA],Thomas Shelby,Athens Alphas (AA),Shots,2.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[CHA],Themattx / Matt / Crispy Canadian,Athens Alphas (AA),Shots,5.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[WWL],SkY!,Georgia Glizzy Gladiators (GGG),Shots,3.00,
Open Division,Wed 23 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),Athens Alphas (AA),[DDS],LessThanDennis,Georgia Glizzy Gladiators (GGG),Shots,0.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Assists,1.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Assists,2.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL/FTW],Curtis,Oklahoma Exotics (OKL),Assists,3.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Assists,1.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],BooYAH2g1c [C],Oklahoma Exotics (OKL),Assists,3.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],Dolen,Oklahoma Exotics (OKL),Assists,4.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Goals,2.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],Dolen,Oklahoma Exotics (OKL),Goals,3.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Goals,2.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Goals,0.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL/FTW],Curtis,Oklahoma Exotics (OKL),Goals,7.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],BooYAH2g1c [C],Oklahoma Exotics (OKL),Goals,3.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],BooYAH2g1c [C],Oklahoma Exotics (OKL),Saves,2.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Saves,1.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL/FTW],Curtis,Oklahoma Exotics (OKL),Saves,0.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Saves,5.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],Dolen,Oklahoma Exotics (OKL),Saves,1.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Saves,3.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],BooYAH2g1c [C],Oklahoma Exotics (OKL),Shots,6.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],wackypotatoguy,Buffalo Golden Spuds (BGS),Shots,4.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],SimpMurray,Buffalo Golden Spuds (BGS),Shots,1.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[BGS],Double Sourcow,Buffalo Golden Spuds (BGS),Shots,2.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL/FTW],Curtis,Oklahoma Exotics (OKL),Shots,9.00,
Open Division,Thu 24 Sep 2020 08:00 PM,Buffalo Golden Spuds (BGS),Oklahoma Exotics (OKL),[OKL],Dolen,Oklahoma Exotics (OKL),Shots,7.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Boowi,Denver Omelets (DEN),Assists,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[SLC],Sapster,Denver Omelets (DEN),Assists,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Assists,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],EW,Denver Omelets (DEN),Assists,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Assists,2.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Assists,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Assists,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Boowi,Denver Omelets (DEN),Goals,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Goals,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Goals,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],EW,Denver Omelets (DEN),Goals,2.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[SLC],Sapster,Denver Omelets (DEN),Goals,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Goals,5.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Goals,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Saves,3.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Saves,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Saves,2.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Boowi,Denver Omelets (DEN),Saves,1.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[SLC],Sapster,Denver Omelets (DEN),Saves,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],EW,Denver Omelets (DEN),Saves,3.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Saves,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],EW,Denver Omelets (DEN),Shots,3.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Boowi,Denver Omelets (DEN),Shots,2.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Shots,2.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[SLC],Sapster,Denver Omelets (DEN),Shots,0.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[BPH],hzr,Pennsylvania Ball-Peen Hammers (BPH),Shots,7.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Shots,4.00,
Intermediate Division,Thu 24 Sep 2020 09:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Shots,0.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Assists,3.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],Ohgood,Winnipeg Wrath (WW),Assists,2.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Wreck2129,Canada Camels (CC),Assists,0.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[HSCB],Pino,Winnipeg Wrath (WW),Assists,1.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Assists,2.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],maki itoh,Winnipeg Wrath (WW),Assists,1.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Goals,5.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Wreck2129,Canada Camels (CC),Goals,2.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[HSCB],Pino,Winnipeg Wrath (WW),Goals,2.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Goals,4.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],Ohgood,Winnipeg Wrath (WW),Goals,1.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],maki itoh,Winnipeg Wrath (WW),Goals,1.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[HSCB],Pino,Winnipeg Wrath (WW),Saves,0.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],maki itoh,Winnipeg Wrath (WW),Saves,0.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Saves,1.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Saves,2.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Wreck2129,Canada Camels (CC),Saves,4.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],Ohgood,Winnipeg Wrath (WW),Saves,6.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],maki itoh,Winnipeg Wrath (WW),Shots,5.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[HSCB],Pino,Winnipeg Wrath (WW),Shots,4.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Shots,7.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[WW],Ohgood,Winnipeg Wrath (WW),Shots,2.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Shots,6.00,
Open Division,Thu 24 Sep 2020 09:00 PM,Winnipeg Wrath (WW),Canada Camels (CC),[CC],Wreck2129,Canada Camels (CC),Shots,4.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Occelloth,Columbus Clappers (CLP),Assists,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],meatsale,Miami Vice (MIA),Assists,3.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COB],TyrantK,Columbus Clappers (CLP),Assists,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COW],Timmy,Miami Vice (MIA),Assists,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[MIA],Rodeo,Miami Vice (MIA),Assists,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Panarin,Columbus Clappers (CLP),Assists,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COB],TyrantK,Columbus Clappers (CLP),Goals,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COW],Timmy,Miami Vice (MIA),Goals,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[MIA],Rodeo,Miami Vice (MIA),Goals,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Panarin,Columbus Clappers (CLP),Goals,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],meatsale,Miami Vice (MIA),Goals,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Occelloth,Columbus Clappers (CLP),Goals,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Panarin,Columbus Clappers (CLP),Saves,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COB],TyrantK,Columbus Clappers (CLP),Saves,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],meatsale,Miami Vice (MIA),Saves,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COW],Timmy,Miami Vice (MIA),Saves,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Occelloth,Columbus Clappers (CLP),Saves,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[MIA],Rodeo,Miami Vice (MIA),Saves,1.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[MIA],Rodeo,Miami Vice (MIA),Shots,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],meatsale,Miami Vice (MIA),Shots,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COW],Timmy,Miami Vice (MIA),Shots,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[COB],TyrantK,Columbus Clappers (CLP),Shots,2.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Panarin,Columbus Clappers (CLP),Shots,0.00,
Pro Division,Thu 24 Sep 2020 09:30 PM,Columbus Clappers (CLP),Miami Vice (MIA),[CLP],Occelloth,Columbus Clappers (CLP),Shots,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[WWL],SkY!,Georgia Glizzy Gladiators (GGG),Assists,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Assists,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),yosemite,Yippi,Georgia Glizzy Gladiators (GGG),Assists,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Assists,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),Ehlasteer,Lasteer,New Jersey Minutemen (NJM),Assists,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[DDS],LessThanDennis,Georgia Glizzy Gladiators (GGG),Assists,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Goals,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[DDS],LessThanDennis,Georgia Glizzy Gladiators (GGG),Goals,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[WWL],SkY!,Georgia Glizzy Gladiators (GGG),Goals,2.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),Ehlasteer,Lasteer,New Jersey Minutemen (NJM),Goals,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Goals,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),yosemite,Yippi,Georgia Glizzy Gladiators (GGG),Goals,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),yosemite,Yippi,Georgia Glizzy Gladiators (GGG),Saves,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[WWL],SkY!,Georgia Glizzy Gladiators (GGG),Saves,8.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[DDS],LessThanDennis,Georgia Glizzy Gladiators (GGG),Saves,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Saves,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),Ehlasteer,Lasteer,New Jersey Minutemen (NJM),Saves,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Saves,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[NYC],MNSOwinner1,New Jersey Minutemen (NJM),Shots,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[WWL],SkY!,Georgia Glizzy Gladiators (GGG),Shots,2.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[DDS],LessThanDennis,Georgia Glizzy Gladiators (GGG),Shots,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Shots,4.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),yosemite,Yippi,Georgia Glizzy Gladiators (GGG),Shots,2.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Georgia Glizzy Gladiators (GGG),New Jersey Minutemen (NJM),Ehlasteer,Lasteer,New Jersey Minutemen (NJM),Shots,6.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BRB],EpicMan67,Washington Airplanes (WAP),Assists,2.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CTH],b*tt,Washington Airplanes (WAP),Assists,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Assists,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Assists,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BAD],Kappa,Washington Airplanes (WAP),Assists,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Assists,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BAD],Kappa,Washington Airplanes (WAP),Goals,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CTH],b*tt,Washington Airplanes (WAP),Goals,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BRB],EpicMan67,Washington Airplanes (WAP),Goals,2.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Goals,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Goals,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Goals,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BAD],Kappa,Washington Airplanes (WAP),Saves,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Saves,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Saves,3.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BRB],EpicMan67,Washington Airplanes (WAP),Saves,2.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CTH],b*tt,Washington Airplanes (WAP),Saves,5.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Saves,1.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BAD],Kappa,Washington Airplanes (WAP),Shots,7.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Shots,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Shots,7.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CTH],b*tt,Washington Airplanes (WAP),Shots,0.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[BRB],EpicMan67,Washington Airplanes (WAP),Shots,4.00,
Open Division,Thu 24 Sep 2020 09:30 PM,Washington Airplanes (WAP),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Shots,4.00,
