Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[COW],Jaycer,Seattle Kraken (SEA2),Assists,3.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Jak,Ontario Outliers (ONO),Goals,3.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[TTV],Get Woke,Seattle Kraken (SEA2),Goals,2.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[COW],Jaycer,Seattle Kraken (SEA2),Goals,2.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Walster,Ontario Outliers (ONO),Goals,4.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[CLP],Occelloth,Ontario Outliers (ONO),Goals,3.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[NAP],Sonicshadow555,Seattle Kraken (SEA2),Goals,2.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[TTV],Get Woke,Seattle Kraken (SEA2),Points,2.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[NAP],Sonicshadow555,Seattle Kraken (SEA2),Points,3.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Walster,Ontario Outliers (ONO),Points,6.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[CLP],Occelloth,Ontario Outliers (ONO),Points,4.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Jak,Ontario Outliers (ONO),Points,6.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[COW],Jaycer,Seattle Kraken (SEA2),Points,5.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[TTV],Get Woke,Seattle Kraken (SEA2),Saves,1.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Jak,Ontario Outliers (ONO),Saves,0.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[COW],Jaycer,Seattle Kraken (SEA2),Saves,1.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Walster,Ontario Outliers (ONO),Saves,1.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[CLP],Occelloth,Ontario Outliers (ONO),Saves,1.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[NAP],Sonicshadow555,Seattle Kraken (SEA2),Saves,1.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[CLP],Occelloth,Ontario Outliers (ONO),Shots,4.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[TTV],Get Woke,Seattle Kraken (SEA2),Shots,2.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Walster,Ontario Outliers (ONO),Shots,5.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[COW],Jaycer,Seattle Kraken (SEA2),Shots,3.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[NAP],Sonicshadow555,Seattle Kraken (SEA2),Shots,3.00,
Open Division,Sun 29 Dec 2019 09:00 PM,Seattle Kraken (SEA2),Ontario Outliers (ONO),[VISA],Jak,Ontario Outliers (ONO),Shots,4.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Kodiak,Nashville Knights (NSH),Assists,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),BOB,Blueraider,Brooklyn Bandits (BKLN),Assists,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[NSH],Gerritt,Nashville Knights (NSH),Assists,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[MAL],Derek,Brooklyn Bandits (BKLN),Assists,0.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Qdub,Nashville Knights (NSH),Assists,0.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[TOR],Donut,Brooklyn Bandits (BKLN),Assists,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[TOR],Donut,Brooklyn Bandits (BKLN),Goals,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),BOB,Blueraider,Brooklyn Bandits (BKLN),Goals,0.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Qdub,Nashville Knights (NSH),Goals,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[NSH],Gerritt,Nashville Knights (NSH),Goals,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Kodiak,Nashville Knights (NSH),Goals,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[MAL],Derek,Brooklyn Bandits (BKLN),Goals,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Kodiak,Nashville Knights (NSH),Points,3.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[TOR],Donut,Brooklyn Bandits (BKLN),Points,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[NSH],Gerritt,Nashville Knights (NSH),Points,3.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Qdub,Nashville Knights (NSH),Points,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),BOB,Blueraider,Brooklyn Bandits (BKLN),Points,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[MAL],Derek,Brooklyn Bandits (BKLN),Points,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Kodiak,Nashville Knights (NSH),Saves,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Qdub,Nashville Knights (NSH),Saves,3.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[NSH],Gerritt,Nashville Knights (NSH),Saves,0.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[MAL],Derek,Brooklyn Bandits (BKLN),Saves,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[TOR],Donut,Brooklyn Bandits (BKLN),Saves,0.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),BOB,Blueraider,Brooklyn Bandits (BKLN),Saves,0.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Qdub,Nashville Knights (NSH),Shots,2.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[MAL],Derek,Brooklyn Bandits (BKLN),Shots,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[ATL],Kodiak,Nashville Knights (NSH),Shots,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[TOR],Donut,Brooklyn Bandits (BKLN),Shots,4.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),BOB,Blueraider,Brooklyn Bandits (BKLN),Shots,1.00,
Open Division,Sun 29 Dec 2019 09:30 PM,Nashville Knights (NSH),Brooklyn Bandits (BKLN),[NSH],Gerritt,Nashville Knights (NSH),Shots,3.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MAL],toker,Drumbo Cows (old) (COWS),Assists,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Assists,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Kodiak,Nashville Knights (NSH),Assists,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[CLP],LemonBond,Drumbo Cows (old) (COWS),Assists,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Qdub,Nashville Knights (NSH),Assists,2.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MGMT],LAF,Drumbo Cows (old) (COWS),Assists,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[NSH],Gerritt,Nashville Knights (NSH),Assists,2.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MAL],toker,Drumbo Cows (old) (COWS),Goals,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Kodiak,Nashville Knights (NSH),Goals,6.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[NSH],Gerritt,Nashville Knights (NSH),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[CLP],LemonBond,Drumbo Cows (old) (COWS),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MGMT],LAF,Drumbo Cows (old) (COWS),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Qdub,Nashville Knights (NSH),Goals,2.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Kodiak,Nashville Knights (NSH),Points,7.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[CLP],LemonBond,Drumbo Cows (old) (COWS),Points,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Qdub,Nashville Knights (NSH),Points,4.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MAL],toker,Drumbo Cows (old) (COWS),Points,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MGMT],LAF,Drumbo Cows (old) (COWS),Points,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[NSH],Gerritt,Nashville Knights (NSH),Points,2.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Points,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[CLP],LemonBond,Drumbo Cows (old) (COWS),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MAL],toker,Drumbo Cows (old) (COWS),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Kodiak,Nashville Knights (NSH),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Qdub,Nashville Knights (NSH),Saves,2.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[NSH],Gerritt,Nashville Knights (NSH),Saves,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MGMT],LAF,Drumbo Cows (old) (COWS),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MGMT],LAF,Drumbo Cows (old) (COWS),Shots,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Kodiak,Nashville Knights (NSH),Shots,8.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MAL],toker,Drumbo Cows (old) (COWS),Shots,3.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[CLP],LemonBond,Drumbo Cows (old) (COWS),Shots,0.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[ATL],Qdub,Nashville Knights (NSH),Shots,3.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Shots,1.00,
Open Division,Sun 29 Dec 2019 10:00 PM,Drumbo Cows (old) (COWS),Nashville Knights (NSH),[NSH],Gerritt,Nashville Knights (NSH),Shots,1.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[],Groog,Omaha Ogres (OMH),Assists,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[GTJ],Coachy ^-^,Omaha Ogres (OMH),Assists,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[SLC],Sapster,Omaha Ogres (OMH),Assists,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MAL],toker,Drumbo Cows (old) (COWS),Assists,2.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[CLP],LemonBond,Drumbo Cows (old) (COWS),Assists,3.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Assists,2.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[GTJ],Coachy ^-^,Omaha Ogres (OMH),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Goals,6.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MAL],toker,Drumbo Cows (old) (COWS),Goals,3.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[],Groog,Omaha Ogres (OMH),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[SLC],Sapster,Omaha Ogres (OMH),Goals,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[CLP],LemonBond,Drumbo Cows (old) (COWS),Goals,4.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Points,6.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[CLP],LemonBond,Drumbo Cows (old) (COWS),Points,7.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[GTJ],Coachy ^-^,Omaha Ogres (OMH),Points,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[SLC],Sapster,Omaha Ogres (OMH),Points,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[],Groog,Omaha Ogres (OMH),Points,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MAL],toker,Drumbo Cows (old) (COWS),Points,5.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[GTJ],Coachy ^-^,Omaha Ogres (OMH),Saves,6.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[SLC],Sapster,Omaha Ogres (OMH),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Saves,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[CLP],LemonBond,Drumbo Cows (old) (COWS),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MAL],toker,Drumbo Cows (old) (COWS),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[],Groog,Omaha Ogres (OMH),Saves,1.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[GTJ],Coachy ^-^,Omaha Ogres (OMH),Shots,1.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[SLC],Sapster,Omaha Ogres (OMH),Shots,0.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MKY],A Rambome Player,Drumbo Cows (old) (COWS),Shots,12.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[CLP],LemonBond,Drumbo Cows (old) (COWS),Shots,4.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[MAL],toker,Drumbo Cows (old) (COWS),Shots,5.00,
Open Division,Sun 29 Dec 2019 10:30 PM,Omaha Ogres (OMH),Drumbo Cows (old) (COWS),[],Groog,Omaha Ogres (OMH),Shots,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[DMC],Reek,Jersey Iron Lotus (JIL),Assists,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HAM],Rick,Jersey Iron Lotus (JIL),Assists,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],meatsale,Columbus Clappers (CLP),Assists,3.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Panarin,Columbus Clappers (CLP),Assists,5.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Dream,Columbus Clappers (CLP),Assists,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HFWF],Begrip,Jersey Iron Lotus (JIL),Assists,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Panarin,Columbus Clappers (CLP),Goals,3.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HAM],Rick,Jersey Iron Lotus (JIL),Goals,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Dream,Columbus Clappers (CLP),Goals,2.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HFWF],Begrip,Jersey Iron Lotus (JIL),Goals,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],meatsale,Columbus Clappers (CLP),Goals,5.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[DMC],Reek,Jersey Iron Lotus (JIL),Goals,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],meatsale,Columbus Clappers (CLP),Points,8.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Dream,Columbus Clappers (CLP),Points,3.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HFWF],Begrip,Jersey Iron Lotus (JIL),Points,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Panarin,Columbus Clappers (CLP),Points,8.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HAM],Rick,Jersey Iron Lotus (JIL),Points,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[DMC],Reek,Jersey Iron Lotus (JIL),Points,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],meatsale,Columbus Clappers (CLP),Saves,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HFWF],Begrip,Jersey Iron Lotus (JIL),Saves,4.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HAM],Rick,Jersey Iron Lotus (JIL),Saves,3.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Panarin,Columbus Clappers (CLP),Saves,2.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[DMC],Reek,Jersey Iron Lotus (JIL),Saves,3.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Dream,Columbus Clappers (CLP),Saves,0.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HAM],Rick,Jersey Iron Lotus (JIL),Shots,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[HFWF],Begrip,Jersey Iron Lotus (JIL),Shots,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[DMC],Reek,Jersey Iron Lotus (JIL),Shots,1.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Dream,Columbus Clappers (CLP),Shots,4.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],meatsale,Columbus Clappers (CLP),Shots,11.00,
Open Division,Sun 29 Dec 2019 11:00 PM,Columbus Clappers (CLP),Jersey Iron Lotus (JIL),[CLP],Panarin,Columbus Clappers (CLP),Shots,5.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[QUE],Green,Omaha Ogres (OMH),Assists,2.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[HUH],Duker,Brooklyn Bandits (BKLN),Assists,5.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[SLC],Sapster,Omaha Ogres (OMH),Assists,0.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[AA],qjared,Omaha Ogres (OMH),Assists,0.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[MAL],Derek,Brooklyn Bandits (BKLN),Assists,4.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[TOR],Donut,Brooklyn Bandits (BKLN),Assists,4.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[TOR],Donut,Brooklyn Bandits (BKLN),Goals,9.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[MAL],Derek,Brooklyn Bandits (BKLN),Goals,4.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[SLC],Sapster,Omaha Ogres (OMH),Goals,0.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[AA],qjared,Omaha Ogres (OMH),Goals,2.00,
Open Division,Mon 30 Dec 2019 09:45 PM,Brooklyn Bandits (BKLN),Omaha Ogres (OMH),[QUE],Green,Omaha Ogres (OMH),Goals,0.00,
